Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Cisplatin","1005","BT-549","905951","BRCA","breast","breast","5.7295188313389778",".97857013493442868","8",".06303085059408664","1.3442172172387981","GDSC2"
"Cisplatin","1005","Hs-578-T","905957","BRCA","breast","breast","4.2950314130789966",".9660235272694","8",".093674125003586559",".57105098598202109","GDSC2"
"Cisplatin","1005","MDA-MB-231","905960","BRCA","breast","breast","3.7646132468729552",".96582912146892741","8",".059176357534907353",".28516390929151614","GDSC2"
"Cisplatin","1005","BT-20","906801","BRCA","breast","breast","3.6053312675835545",".97700180871426134","8",".063589334801265662",".19931341937666741","GDSC2"
"Cisplatin","1005","COLO-824","906812","BRCA","breast","breast","4.5422771151083863",".97734799857040455","8",".054759698037134451",".70431254352455908","GDSC2"
"Cisplatin","1005","CAL-120","906826","BRCA","breast","breast","6.3744012856623735",".96580688809256621","8",".059680433267336713","1.6917987508695627","GDSC2"
"Cisplatin","1005","DU-4475","906844","BRCA","breast","breast","1.5411651495038254",".90714221064335154","8",".092920738749340606","-.91323976016916553","GDSC2"
"Cisplatin","1005","EFM-19","906851","BRCA","breast","breast","5.6365777806101356",".98455608077501833","8",".054269355053315121","1.2941234478502677","GDSC2"
"Cisplatin","1005","EVSA-T","906862","BRCA","breast","breast","4.2177677724565736",".98864698323985678","8",".095621103110380939",".52940709488001481","GDSC2"
"Cisplatin","1005","HCC1419","907045","BRCA","breast","breast","4.3693775022634487",".98328606240398098","8",".068046537313332073",".611122362594824","GDSC2"
"Cisplatin","1005","HCC1569","907046","BRCA","breast","breast","5.1199452645424479",".98845519874148613","8",".059749433769471456","1.0156666204789404","GDSC2"
"Cisplatin","1005","HCC70","907048","BRCA","breast","breast","2.5327026022029311",".93140553844045393","8",".11050223018768861","-.37881661661645416","GDSC2"
"Cisplatin","1005","MDA-MB-175-VII","908120","BRCA","breast","breast","5.5503399657783437",".95118439858428017","8",".077596554566356848","1.247642617529571","GDSC2"
"Cisplatin","1005","MDA-MB-361","908121","BRCA","breast","breast","4.3511662473690551",".98193977222940776","8",".069378996588259467",".60130678168841634","GDSC2"
"Cisplatin","1005","MDA-MB-453","908122","BRCA","breast","breast","4.3873090778144688",".97506139207083076","8",".087599378785785886",".62078720071943816","GDSC2"
"Cisplatin","1005","MDA-MB-468","908123","BRCA","breast","breast","1.3304388118734969",".8376368231230753","8",".093743858584017709","-1.0268179527822541","GDSC2"
"Cisplatin","1005","MRK-nu-1","908151","BRCA","breast","breast","3.0748681381555674",".97202190686098633","8",".062961180979132003","-.086597891785617789","GDSC2"
"Cisplatin","1005","OCUB-M","909256","BRCA","breast","breast","3.1591051668179833",".96239682842574081","8",".063438733472989034","-.041195453845666884","GDSC2"
"Cisplatin","1005","UACC-893","909778","BRCA","breast","breast","3.3313983170359753",".95859144854300582","8",".074756094702398856",".051667853235120589","GDSC2"
"Cisplatin","1005","ZR-75-30","909907","BRCA","breast","breast","6.5026465533241256",".97923024238888023","8",".06396150576596743","1.7609209397520746","GDSC2"
"Cisplatin","1005","AU565","910704","BRCA","breast","breast","2.9296457926027957",".94675916651999847","8",".079730877003499678","-.16487045951681586","GDSC2"
